,Tag,Name,Keyword,VR,VM,Unnamed: 5
2459,"(0040,A060)",Sequencing Indicator (Trial),SequencingIndicatorTrial,LO,1,RET (2009)
2460,"(0040,A066)",Document Identifier Code Sequence (Trial),DocumentIdentifierCodeSequenceTrial,SQ,1,RET (2009)
2461,"(0040,A067)",Document Author (Trial),DocumentAuthorTrial,PN,1,RET (2009)
2462,"(0040,A068)",Document Author Identifier Code Sequence (Trial),DocumentAuthorIdentifierCodeSequenceTrial,SQ,1,RET (2009)
2463,"(0040,A070)",Identifier Code Sequence (Trial),IdentifierCodeSequenceTrial,SQ,1,RET (2009)
2464,"(0040,A073)",Verifying Observer Sequence,VerifyingObserverSequence,SQ,1,
2465,"(0040,A074)",Object Binary Identifier (Trial),ObjectBinaryIdentifierTrial,OB,1,RET (2009)
2466,"(0040,A075)",Verifying Observer Name,VerifyingObserverName,PN,1,
2467,"(0040,A076)",Documenting Observer Identifier Code Sequence (Trial),DocumentingObserverIdentifierCodeSequenceTrial,SQ,1,RET (2009)
2468,"(0040,A078)",Author Observer Sequence,AuthorObserverSequence,SQ,1,
2469,"(0040,A07A)",Participant Sequence,ParticipantSequence,SQ,1,
2470,"(0040,A07C)",Custodial Organization Sequence,CustodialOrganizationSequence,SQ,1,
2471,"(0040,A080)",Participation Type,ParticipationType,CS,1,
2472,"(0040,A082)",Participation DateTime,ParticipationDateTime,DT,1,
2473,"(0040,A084)",Observer Type,ObserverType,CS,1,
2474,"(0040,A085)",Procedure Identifier Code Sequence (Trial),ProcedureIdentifierCodeSequenceTrial,SQ,1,RET (2009)
2475,"(0040,A088)",Verifying Observer Identification Code Sequence,VerifyingObserverIdentificationCodeSequence,SQ,1,
2476,"(0040,A089)",Object Directory Binary Identifier (Trial),ObjectDirectoryBinaryIdentifierTrial,OB,1,RET (2009)
2477,"(0040,A090)",Equivalent CDA Document Sequence,EquivalentCDADocumentSequence,SQ,1,RET (2006)
2478,"(0040,A0B0)",Referenced Waveform Channels,ReferencedWaveformChannels,US,2-2n,
2479,"(0040,A110)",Date of Document or Verbal Transaction (Trial),DateOfDocumentOrVerbalTransactionTrial,DA,1,RET (2009)
2480,"(0040,A112)",Time of Document Creation or Verbal Transaction (Trial),TimeOfDocumentCreationOrVerbalTransactionTrial,TM,1,RET (2009)
2481,"(0040,A120)",DateTime,DateTime,DT,1,
2482,"(0040,A121)",Date,Date,DA,1,
2483,"(0040,A122)",Time,Time,TM,1,
2484,"(0040,A123)",Person Name,PersonName,PN,1,
2485,"(0040,A124)",UID,UID,UI,1,
2486,"(0040,A125)",Report Status ID (Trial),ReportStatusIDTrial,CS,2,RET (2009)
2487,"(0040,A130)",Temporal Range Type,TemporalRangeType,CS,1,
2488,"(0040,A132)",Referenced Sample Positions,ReferencedSamplePositions,UL,1-n,
2489,"(0040,A136)",Referenced Frame Numbers,ReferencedFrameNumbers,US,1-n,RET (2019)
2490,"(0040,A138)",Referenced Time Offsets,ReferencedTimeOffsets,DS,1-n,
2491,"(0040,A13A)",Referenced DateTime,ReferencedDateTime,DT,1-n,
2492,"(0040,A160)",Text Value,TextValue,UT,1,
2493,"(0040,A161)",Floating Point Value,FloatingPointValue,FD,1-n,
2494,"(0040,A162)",Rational Numerator Value,RationalNumeratorValue,SL,1-n,
2495,"(0040,A163)",Rational Denominator Value,RationalDenominatorValue,UL,1-n,
2496,"(0040,A167)",Observation Category Code Sequence (Trial),ObservationCategoryCodeSequenceTrial,SQ,1,RET (2009)
2497,"(0040,A168)",Concept Code Sequence,ConceptCodeSequence,SQ,1,
2498,"(0040,A16A)",Bibliographic Citation (Trial),BibliographicCitationTrial,ST,1,RET (2009)
2499,"(0040,A170)",Purpose of Reference Code Sequence,PurposeOfReferenceCodeSequence,SQ,1,See Note 1
2500,"(0040,A171)",Observation UID,ObservationUID,UI,1,
2501,"(0040,A172)",Referenced Observation UID (Trial),ReferencedObservationUIDTrial,UI,1,RET (2009)
2502,"(0040,A173)",Referenced Observation Class (Trial),ReferencedObservationClassTrial,CS,1,RET (2009)
2503,"(0040,A174)",Referenced Object Observation Class (Trial),ReferencedObjectObservationClassTrial,CS,1,RET (2009)
2504,"(0040,A180)",Annotation Group Number,AnnotationGroupNumber,US,1,
2505,"(0040,A192)",Observation Date (Trial),ObservationDateTrial,DA,1,RET (2009)
2506,"(0040,A193)",Observation Time (Trial),ObservationTimeTrial,TM,1,RET (2009)
2507,"(0040,A194)",Measurement Automation (Trial),MeasurementAutomationTrial,CS,1,RET (2009)
2508,"(0040,A195)",Modifier Code Sequence,ModifierCodeSequence,SQ,1,
2509,"(0040,A224)",Identification Description (Trial),IdentificationDescriptionTrial,ST,1,RET (2009)
2510,"(0040,A290)",Coordinates Set Geometric Type (Trial),CoordinatesSetGeometricTypeTrial,CS,1,RET (2009)
2511,"(0040,A296)",Algorithm Code Sequence (Trial),AlgorithmCodeSequenceTrial,SQ,1,RET (2009)
2512,"(0040,A297)",Algorithm Description (Trial),AlgorithmDescriptionTrial,ST,1,RET (2009)
2513,"(0040,A29A)",Pixel Coordinates Set (Trial),PixelCoordinatesSetTrial,SL,2-2n,RET (2009)
2514,"(0040,A300)",Measured Value Sequence,MeasuredValueSequence,SQ,1,
2515,"(0040,A301)",Numeric Value Qualifier Code Sequence,NumericValueQualifierCodeSequence,SQ,1,
2516,"(0040,A307)",Current Observer (Trial),CurrentObserverTrial,PN,1,RET (2009)
2517,"(0040,A30A)",Numeric Value,NumericValue,DS,1-n,
2518,"(0040,A313)",Referenced Accession Sequence (Trial),ReferencedAccessionSequenceTrial,SQ,1,RET (2009)
2519,"(0040,A33A)",Report Status Comment (Trial),ReportStatusCommentTrial,ST,1,RET (2009)
2520,"(0040,A340)",Procedure Context Sequence (Trial),ProcedureContextSequenceTrial,SQ,1,RET (2009)
2521,"(0040,A352)",Verbal Source (Trial),VerbalSourceTrial,PN,1,RET (2009)
2522,"(0040,A353)",Address (Trial),AddressTrial,ST,1,RET (2009)
2523,"(0040,A354)",Telephone Number (Trial),TelephoneNumberTrial,LO,1,RET (2009)
2524,"(0040,A358)",Verbal Source Identifier Code Sequence (Trial),VerbalSourceIdentifierCodeSequenceTrial,SQ,1,RET (2009)
2525,"(0040,A360)",Predecessor Documents Sequence,PredecessorDocumentsSequence,SQ,1,
2526,"(0040,A370)",Referenced Request Sequence,ReferencedRequestSequence,SQ,1,
2527,"(0040,A372)",Performed Procedure Code Sequence,PerformedProcedureCodeSequence,SQ,1,
2528,"(0040,A375)",Current Requested Procedure Evidence Sequence,CurrentRequestedProcedureEvidenceSequence,SQ,1,
2529,"(0040,A380)",Report Detail Sequence (Trial),ReportDetailSequenceTrial,SQ,1,RET (2009)
2530,"(0040,A385)",Pertinent Other Evidence Sequence,PertinentOtherEvidenceSequence,SQ,1,
2531,"(0040,A390)",HL7 Structured Document Reference Sequence,HL7StructuredDocumentReferenceSequence,SQ,1,
2532,"(0040,A402)",Observation Subject UID (Trial),ObservationSubjectUIDTrial,UI,1,RET (2009)
2533,"(0040,A403)",Observation Subject Class (Trial),ObservationSubjectClassTrial,CS,1,RET (2009)
2534,"(0040,A404)",Observation Subject Type Code Sequence (Trial),ObservationSubjectTypeCodeSequenceTrial,SQ,1,RET (2009)
2535,"(0040,A491)",Completion Flag,CompletionFlag,CS,1,
2536,"(0040,A492)",Completion Flag Description,CompletionFlagDescription,LO,1,
2537,"(0040,A493)",Verification Flag,VerificationFlag,CS,1,
2538,"(0040,A494)",Archive Requested,ArchiveRequested,CS,1,
2539,"(0040,A496)",Preliminary Flag,PreliminaryFlag,CS,1,
2540,"(0040,A504)",Content Template Sequence,ContentTemplateSequence,SQ,1,
2541,"(0040,A525)",Identical Documents Sequence,IdenticalDocumentsSequence,SQ,1,
2542,"(0040,A600)",Observation Subject Context Flag (Trial),ObservationSubjectContextFlagTrial,CS,1,RET (2009)
2543,"(0040,A601)",Observer Context Flag (Trial),ObserverContextFlagTrial,CS,1,RET (2009)
2544,"(0040,A603)",Procedure Context Flag (Trial),ProcedureContextFlagTrial,CS,1,RET (2009)
2545,"(0040,A730)",Content Sequence,ContentSequence,SQ,1,
2546,"(0040,A731)",Relationship Sequence (Trial),RelationshipSequenceTrial,SQ,1,RET (2009)
2547,"(0040,A732)",Relationship Type Code Sequence (Trial),RelationshipTypeCodeSequenceTrial,SQ,1,RET (2009)
2548,"(0040,A744)",Language Code Sequence (Trial),LanguageCodeSequenceTrial,SQ,1,RET (2009)
2549,"(0040,A801)",Tabulated Values Sequence,TabulatedValuesSequence,SQ,1,
2550,"(0040,A802)",Number of Table Rows,NumberOfTableRows,UL,1,
2551,"(0040,A803)",Number of Table Columns,NumbeOfTableColumns,UL,1,
2552,"(0040,A804)",Table Row Number,TableRowNumber,UL,1,
2553,"(0040,A805)",Table Column Number,TableColumnNumber,UL,1,
2554,"(0040,A806)",Table Row Definition Sequence,TableRowDefinitionSequence,SQ,1,
2555,"(0040,A807)",Table Column Definition Sequence,TableColumnDefinitionSequence,SQ,1,
2556,"(0040,A808)",Cell Values Sequence,CellValuesSequence,SQ,1,
2557,"(0040,A992)",Uniform Resource Locator (Trial),UniformResourceLocatorTrial,ST,1,RET (2009)
2558,"(0040,B020)",Waveform Annotation Sequence,WaveformAnnotationSequence,SQ,1,
2559,"(0040,DB00)",Template Identifier,TemplateIdentifier,CS,1,
2560,"(0040,DB06)",Template Version,TemplateVersion,DT,1,RET (2001)
2561,"(0040,DB07)",Template Local Version,TemplateLocalVersion,DT,1,RET (2001)
2562,"(0040,DB0B)",Template Extension Flag,TemplateExtensionFlag,CS,1,RET (2001)
2563,"(0040,DB0C)",Template Extension Organization UID,TemplateExtensionOrganizationUID,UI,1,RET (2001)
2564,"(0040,DB0D)",Template Extension Creator UID,TemplateExtensionCreatorUID,UI,1,RET (2001)
2565,"(0040,DB73)",Referenced Content Item Identifier,ReferencedContentItemIdentifier,UL,1-n,
2566,"(0040,E001)",HL7 Instance Identifier,HL7InstanceIdentifier,ST,1,
2567,"(0040,E004)",HL7 Document Effective Time,HL7DocumentEffectiveTime,DT,1,
2568,"(0040,E006)",HL7 Document Type Code Sequence,HL7DocumentTypeCodeSequence,SQ,1,
2569,"(0040,E008)",Document Class Code Sequence,DocumentClassCodeSequence,SQ,1,
2570,"(0040,E010)",Retrieve URI,RetrieveURI,UR,1,
2571,"(0040,E011)",Retrieve Location UID,RetrieveLocationUID,UI,1,
2572,"(0040,E020)",Type of Instances,TypeOfInstances,CS,1,
2573,"(0040,E021)",DICOM Retrieval Sequence,DICOMRetrievalSequence,SQ,1,
2574,"(0040,E022)",DICOM Media Retrieval Sequence,DICOMMediaRetrievalSequence,SQ,1,
2575,"(0040,E023)",WADO Retrieval Sequence,WADORetrievalSequence,SQ,1,
2576,"(0040,E024)",XDS Retrieval Sequence,XDSRetrievalSequence,SQ,1,
2577,"(0040,E025)",WADO-RS Retrieval Sequence,WADORSRetrievalSequence,SQ,1,
2578,"(0040,E030)",Repository Unique ID,RepositoryUniqueID,UI,1,
2579,"(0040,E031)",Home Community ID,HomeCommunityID,UI,1,
2580,"(0042,0010)",Document Title,DocumentTitle,ST,1,
2581,"(0042,0011)",Encapsulated Document,EncapsulatedDocument,OB,1,
2582,"(0042,0012)",MIME Type of Encapsulated Document,MIMETypeOfEncapsulatedDocument,LO,1,
2583,"(0042,0013)",Source Instance Sequence,SourceInstanceSequence,SQ,1,
2584,"(0042,0014)",List of MIME Types,ListOfMIMETypes,LO,1-n,
2585,"(0042,0015)",Encapsulated Document Length,EncapsulatedDocumentLength,UL,1,
2586,"(0044,0001)",Product Package Identifier,ProductPackageIdentifier,ST,1,
2587,"(0044,0002)",Substance Administration Approval,SubstanceAdministrationApproval,CS,1,
2588,"(0044,0003)",Approval Status Further Description,ApprovalStatusFurtherDescription,LT,1,
2589,"(0044,0004)",Approval Status DateTime,ApprovalStatusDateTime,DT,1,
2590,"(0044,0007)",Product Type Code Sequence,ProductTypeCodeSequence,SQ,1,
2591,"(0044,0008)",Product Name,ProductName,LO,1-n,
2592,"(0044,0009)",Product Description,ProductDescription,LT,1,
2593,"(0044,000A)",Product Lot Identifier,ProductLotIdentifier,LO,1,
2594,"(0044,000B)",Product Expiration DateTime,ProductExpirationDateTime,DT,1,
2595,"(0044,0010)",Substance Administration DateTime,SubstanceAdministrationDateTime,DT,1,
2596,"(0044,0011)",Substance Administration Notes,SubstanceAdministrationNotes,LO,1,
2597,"(0044,0012)",Substance Administration Device ID,SubstanceAdministrationDeviceID,LO,1,
2598,"(0044,0013)",Product Parameter Sequence,ProductParameterSequence,SQ,1,
2599,"(0044,0019)",Substance Administration Parameter Sequence,SubstanceAdministrationParameterSequence,SQ,1,
2600,"(0044,0100)",Approval Sequence,ApprovalSequence,SQ,1,
2601,"(0044,0101)",Assertion Code Sequence,AssertionCodeSequence,SQ,1,
2602,"(0044,0102)",Assertion UID,AssertionUID,UI,1,
2603,"(0044,0103)",Asserter Identification Sequence,AsserterIdentificationSequence,SQ,1,
2604,"(0044,0104)",Assertion DateTime,AssertionDateTime,DT,1,
2605,"(0044,0105)",Assertion Expiration DateTime,AssertionExpirationDateTime,DT,1,
2606,"(0044,0106)",Assertion Comments,AssertionComments,UT,1,
2607,"(0044,0107)",Related Assertion Sequence,RelatedAssertionSequence,SQ,1,
2608,"(0044,0108)",Referenced Assertion UID,ReferencedAssertionUID,UI,1,
2609,"(0044,0109)",Approval Subject Sequence,ApprovalSubjectSequence,SQ,1,
2610,"(0044,010A)",Organizational Role Code Sequence,OrganizationalRoleCodeSequence,SQ,1,
2611,"(0046,0012)",Lens Description,LensDescription,LO,1,
2612,"(0046,0014)",Right Lens Sequence,RightLensSequence,SQ,1,
2613,"(0046,0015)",Left Lens Sequence,LeftLensSequence,SQ,1,
2614,"(0046,0016)",Unspecified Laterality Lens Sequence,UnspecifiedLateralityLensSequence,SQ,1,
2615,"(0046,0018)",Cylinder Sequence,CylinderSequence,SQ,1,
2616,"(0046,0028)",Prism Sequence,PrismSequence,SQ,1,
2617,"(0046,0030)",Horizontal Prism Power,HorizontalPrismPower,FD,1,
2618,"(0046,0032)",Horizontal Prism Base,HorizontalPrismBase,CS,1,
2619,"(0046,0034)",Vertical Prism Power,VerticalPrismPower,FD,1,
2620,"(0046,0036)",Vertical Prism Base,VerticalPrismBase,CS,1,
2621,"(0046,0038)",Lens Segment Type,LensSegmentType,CS,1,
2622,"(0046,0040)",Optical Transmittance,OpticalTransmittance,FD,1,
2623,"(0046,0042)",Channel Width,ChannelWidth,FD,1,
2624,"(0046,0044)",Pupil Size,PupilSize,FD,1,
2625,"(0046,0046)",Corneal Size,CornealSize,FD,1,
2626,"(0046,0047)",Corneal Size Sequence,CornealSizeSequence,SQ,1,
2627,"(0046,0050)",Autorefraction Right Eye Sequence,AutorefractionRightEyeSequence,SQ,1,
2628,"(0046,0052)",Autorefraction Left Eye Sequence,AutorefractionLeftEyeSequence,SQ,1,
2629,"(0046,0060)",Distance Pupillary Distance,DistancePupillaryDistance,FD,1,
2630,"(0046,0062)",Near Pupillary Distance,NearPupillaryDistance,FD,1,
2631,"(0046,0063)",Intermediate Pupillary Distance,IntermediatePupillaryDistance,FD,1,
2632,"(0046,0064)",Other Pupillary Distance,OtherPupillaryDistance,FD,1,
2633,"(0046,0070)",Keratometry Right Eye Sequence,KeratometryRightEyeSequence,SQ,1,
2634,"(0046,0071)",Keratometry Left Eye Sequence,KeratometryLeftEyeSequence,SQ,1,
2635,"(0046,0074)",Steep Keratometric Axis Sequence,SteepKeratometricAxisSequence,SQ,1,
2636,"(0046,0075)",Radius of Curvature,RadiusOfCurvature,FD,1,
2637,"(0046,0076)",Keratometric Power,KeratometricPower,FD,1,
2638,"(0046,0077)",Keratometric Axis,KeratometricAxis,FD,1,
2639,"(0046,0080)",Flat Keratometric Axis Sequence,FlatKeratometricAxisSequence,SQ,1,
2640,"(0046,0092)",Background Color,BackgroundColor,CS,1,
2641,"(0046,0094)",Optotype,Optotype,CS,1,
2642,"(0046,0095)",Optotype Presentation,OptotypePresentation,CS,1,
2643,"(0046,0097)",Subjective Refraction Right Eye Sequence,SubjectiveRefractionRightEyeSequence,SQ,1,
2644,"(0046,0098)",Subjective Refraction Left Eye Sequence,SubjectiveRefractionLeftEyeSequence,SQ,1,
2645,"(0046,0100)",Add Near Sequence,AddNearSequence,SQ,1,
2646,"(0046,0101)",Add Intermediate Sequence,AddIntermediateSequence,SQ,1,
2647,"(0046,0102)",Add Other Sequence,AddOtherSequence,SQ,1,
2648,"(0046,0104)",Add Power,AddPower,FD,1,
2649,"(0046,0106)",Viewing Distance,ViewingDistance,FD,1,
2650,"(0046,0110)",Cornea Measurements Sequence,CorneaMeasurementsSequence,SQ,1,
2651,"(0046,0111)",Source of Cornea Measurement Data Code Sequence,SourceOfCorneaMeasurementDataCodeSequence,SQ,1,
2652,"(0046,0112)",Steep Corneal Axis Sequence,SteepCornealAxisSequence,SQ,1,
2653,"(0046,0113)",Flat Corneal Axis Sequence,FlatCornealAxisSequence,SQ,1,
2654,"(0046,0114)",Corneal Power,CornealPower,FD,1,
2655,"(0046,0115)",Corneal Axis,CornealAxis,FD,1,
2656,"(0046,0116)",Cornea Measurement Method Code Sequence,CorneaMeasurementMethodCodeSequence,SQ,1,
2657,"(0046,0117)",Refractive Index of Cornea,RefractiveIndexOfCornea,FL,1,
2658,"(0046,0118)",Refractive Index of Aqueous Humor,RefractiveIndexOfAqueousHumor,FL,1,
2659,"(0046,0121)",Visual Acuity Type Code Sequence,VisualAcuityTypeCodeSequence,SQ,1,
2660,"(0046,0122)",Visual Acuity Right Eye Sequence,VisualAcuityRightEyeSequence,SQ,1,
2661,"(0046,0123)",Visual Acuity Left Eye Sequence,VisualAcuityLeftEyeSequence,SQ,1,
2662,"(0046,0124)",Visual Acuity Both Eyes Open Sequence,VisualAcuityBothEyesOpenSequence,SQ,1,
2663,"(0046,0125)",Viewing Distance Type,ViewingDistanceType,CS,1,
2664,"(0046,0135)",Visual Acuity Modifiers,VisualAcuityModifiers,SS,2,
2665,"(0046,0137)",Decimal Visual Acuity,DecimalVisualAcuity,FD,1,
2666,"(0046,0139)",Optotype Detailed Definition,OptotypeDetailedDefinition,LO,1,
2667,"(0046,0145)",Referenced Refractive Measurements Sequence,ReferencedRefractiveMeasurementsSequence,SQ,1,
2668,"(0046,0146)",Sphere Power,SpherePower,FD,1,
2669,"(0046,0147)",Cylinder Power,CylinderPower,FD,1,
2670,"(0046,0201)",Corneal Topography Surface,CornealTopographySurface,CS,1,
2671,"(0046,0202)",Corneal Vertex Location,CornealVertexLocation,FL,2,
2672,"(0046,0203)",Pupil Centroid X-Coordinate,PupilCentroidXCoordinate,FL,1,
2673,"(0046,0204)",Pupil Centroid Y-Coordinate,PupilCentroidYCoordinate,FL,1,
2674,"(0046,0205)",Equivalent Pupil Radius,EquivalentPupilRadius,FL,1,
2675,"(0046,0207)",Corneal Topography Map Type Code Sequence,CornealTopographyMapTypeCodeSequence,SQ,1,
2676,"(0046,0208)",Vertices of the Outline of Pupil,VerticesOfTheOutlineOfPupil,IS,2-2n,
2677,"(0046,0210)",Corneal Topography Mapping Normals Sequence,CornealTopographyMappingNormalsSequence,SQ,1,
2678,"(0046,0211)",Maximum Corneal Curvature Sequence,MaximumCornealCurvatureSequence,SQ,1,
2679,"(0046,0212)",Maximum Corneal Curvature,MaximumCornealCurvature,FL,1,
2680,"(0046,0213)",Maximum Corneal Curvature Location,MaximumCornealCurvatureLocation,FL,2,
2681,"(0046,0215)",Minimum Keratometric Sequence,MinimumKeratometricSequence,SQ,1,
2682,"(0046,0218)",Simulated Keratometric Cylinder Sequence,SimulatedKeratometricCylinderSequence,SQ,1,
2683,"(0046,0220)",Average Corneal Power,AverageCornealPower,FL,1,
2684,"(0046,0224)",Corneal I-S Value,CornealISValue,FL,1,
2685,"(0046,0227)",Analyzed Area,AnalyzedArea,FL,1,
2686,"(0046,0230)",Surface Regularity Index,SurfaceRegularityIndex,FL,1,
2687,"(0046,0232)",Surface Asymmetry Index,SurfaceAsymmetryIndex,FL,1,
2688,"(0046,0234)",Corneal Eccentricity Index,CornealEccentricityIndex,FL,1,
2689,"(0046,0236)",Keratoconus Prediction Index,KeratoconusPredictionIndex,FL,1,
2690,"(0046,0238)",Decimal Potential Visual Acuity,DecimalPotentialVisualAcuity,FL,1,
2691,"(0046,0242)",Corneal Topography Map Quality Evaluation,CornealTopographyMapQualityEvaluation,CS,1,
2692,"(0046,0244)",Source Image Corneal Processed Data Sequence,SourceImageCornealProcessedDataSequence,SQ,1,
2693,"(0046,0247)",Corneal Point Location,CornealPointLocation,FL,3,
2694,"(0046,0248)",Corneal Point Estimated,CornealPointEstimated,CS,1,
2695,"(0046,0249)",Axial Power,AxialPower,FL,1,
2696,"(0046,0250)",Tangential Power,TangentialPower,FL,1,
2697,"(0046,0251)",Refractive Power,RefractivePower,FL,1,
2698,"(0046,0252)",Relative Elevation,RelativeElevation,FL,1,
2699,"(0046,0253)",Corneal Wavefront,CornealWavefront,FL,1,
2700,"(0048,0001)",Imaged Volume Width,ImagedVolumeWidth,FL,1,
2701,"(0048,0002)",Imaged Volume Height,ImagedVolumeHeight,FL,1,
2702,"(0048,0003)",Imaged Volume Depth,ImagedVolumeDepth,FL,1,
2703,"(0048,0006)",Total Pixel Matrix Columns,TotalPixelMatrixColumns,UL,1,
2704,"(0048,0007)",Total Pixel Matrix Rows,TotalPixelMatrixRows,UL,1,
2705,"(0048,0008)",Total Pixel Matrix Origin Sequence,TotalPixelMatrixOriginSequence,SQ,1,
